ID,Response
55915,0.72650856
55916,0.7589765
55917,0.7079168
55918,0.72650856
55919,0.7589765
55920,0.7393616
55921,0.7589765
55922,0.7589765
55923,0.7589765
55924,0.72650856
55925,0.6938534
55926,0.7589765
55927,0.72650856
55928,0.7839516
55929,0.7589765
55930,0.72650856
55931,0.7589765
55932,0.7079168
55933,0.72650856
55934,0.7079168
55935,0.7393616
55936,0.7393616
55937,0.72650856
55938,0.7589765
55939,0.72650856
55940,0.7079168
55941,0.7839516
55942,0.7666213
55943,0.72650856
55944,0.7589765
55945,0.72650856
55946,0.7839516
55947,0.7393616
55948,0.72650856
55949,0.72650856
55950,0.72650856
55951,0.7393616
55952,0.7666213
55953,0.7589765
55954,0.72650856
55955,0.7589765
55956,0.73991024
55957,0.7589765
55958,0.72650856
55959,0.72650856
55960,0.7079168
55961,0.72650856
55962,0.72650856
55963,0.7079168
55964,0.72650856
55965,0.7589765
55966,0.72650856
55967,0.7393616
55968,0.7079168
55969,0.7839516
55970,0.72650856
55971,0.7589765
55972,0.72650856
55973,0.7666213
55974,0.72650856
55975,0.7079168
55976,0.73674446
55977,0.72650856
55978,0.7393616
55979,0.7589765
55980,0.7079168
55981,0.72650856
55982,0.7589765
55983,0.72650856
55984,0.72650856
55985,0.72650856
55986,0.72650856
55987,0.7589765
55988,0.6938534
55989,0.7589765
55990,0.72650856
55991,0.72650856
55992,0.72650856
55993,0.7589765
55994,0.7589765
55995,0.72650856
55996,0.72650856
55997,0.72650856
55998,0.7589765
55999,0.72650856
56000,0.72650856
56001,0.7589765
56002,0.72650856
56003,0.7589765
56004,0.72650856
56005,0.72650856
56006,0.72650856
56007,0.7589765
56008,0.72650856
56009,0.73674446
56010,0.72650856
56011,0.7393616
56012,0.7079168
56013,0.72650856
56014,0.7589765
56015,0.72650856
56016,0.7079168
56017,0.72650856
56018,0.72650856
56019,0.7393616
56020,0.73991024
56021,0.7079168
56022,0.7589765
56023,0.7393616
56024,0.72650856
56025,0.7393616
56026,0.7589765
56027,0.72650856
56028,0.72650856
56029,0.7393616
56030,0.7079168
56031,0.7589765
56032,0.72650856
56033,0.7960445
56034,0.73991024
56035,0.7393616
56036,0.72650856
56037,0.7589765
56038,0.7666213
56039,0.72650856
56040,0.72650856
56041,0.7079168
56042,0.72650856
56043,0.7393616
56044,0.72650856
56045,0.72650856
56046,0.72650856
56047,0.73674446
56048,0.72650856
56049,0.7589765
56050,0.7484532
56051,0.7393616
56052,0.7589765
56053,0.7079168
56054,0.6938534
56055,0.7393616
56056,0.72650856
56057,0.7589765
56058,0.72650856
56059,0.72650856
56060,0.72650856
56061,0.72650856
56062,0.72650856
56063,0.7484532
56064,0.72650856
56065,0.72650856
56066,0.7589765
56067,0.72650856
56068,0.7839516
56069,0.72650856
56070,0.7484532
56071,0.7589765
56072,0.7589765
56073,0.7589765
56074,0.72650856
56075,0.72650856
56076,0.7079168
56077,0.7393616
56078,0.73991024
56079,0.7589765
56080,0.72650856
56081,0.7666213
56082,0.7079168
56083,0.7393616
56084,0.7589765
56085,0.72650856
56086,0.72650856
56087,0.7589765
56088,0.7393616
56089,0.7079168
56090,0.72650856
56091,0.72650856
56092,0.72650856
56093,0.73991024
56094,0.72650856
56095,0.72650856
56096,0.7589765
56097,0.72650856
56098,0.7079168
56099,0.72650856
56100,0.72650856
56101,0.72650856
56102,0.72650856
56103,0.72650856
56104,0.72650856
56105,0.7484532
56106,0.7079168
56107,0.7079168
56108,0.7589765
56109,0.72650856
56110,0.7589765
56111,0.7589765
56112,0.7484532
56113,0.73674446
56114,0.72650856
56115,0.7484532
56116,0.72650856
56117,0.7589765
56118,0.7079168
56119,0.72650856
56120,0.72650856
56121,0.72650856
56122,0.7589765
56123,0.7589765
56124,0.72650856
56125,0.72650856
56126,0.73674446
56127,0.7484532
56128,0.7393616
56129,0.7079168
56130,0.72650856
56131,0.7589765
56132,0.74589604
56133,0.7839516
56134,0.7589765
56135,0.73991024
56136,0.72650856
56137,0.7079168
56138,0.7589765
56139,0.72650856
56140,0.72650856
56141,0.72650856
56142,0.6924691
56143,0.72650856
56144,0.7589765
56145,0.72650856
56146,0.72650856
56147,0.7589765
56148,0.7079168
56149,0.72650856
56150,0.72650856
56151,0.72650856
56152,0.7589765
56153,0.72650856
56154,0.6938534
56155,0.7589765
56156,0.7919255
56157,0.7589765
56158,0.72650856
56159,0.7079168
56160,0.723527
56161,0.7589765
56162,0.7079168
56163,0.72650856
56164,0.7589765
56165,0.7393616
56166,0.72650856
56167,0.7589765
56168,0.72650856
56169,0.72650856
56170,0.7393616
56171,0.7393616
56172,0.7589765
56173,0.7589765
56174,0.7079168
56175,0.7393616
56176,0.7079168
56177,0.7839516
56178,0.72650856
56179,0.73674446
56180,0.6938534
56181,0.7589765
56182,0.7393616
56183,0.72650856
56184,0.7079168
56185,0.7079168
56186,0.72650856
56187,0.72650856
56188,0.7079168
56189,0.7484532
56190,0.72650856
56191,0.7484532
56192,0.72650856
56193,0.72650856
56194,0.7589765
56195,0.72650856
56196,0.7839516
56197,0.7589765
56198,0.7484532
56199,0.73674446
56200,0.72650856
56201,0.7079168
56202,0.72650856
56203,0.7666213
56204,0.72650856
56205,0.7589765
56206,0.72650856
56207,0.72650856
56208,0.72650856
56209,0.72650856
56210,0.7393616
56211,0.7589765
56212,0.72650856
56213,0.7079168
56214,0.72650856
56215,0.72650856
56216,0.73991024
56217,0.7393616
56218,0.7589765
56219,0.72650856
56220,0.73991024
56221,0.72650856
56222,0.72650856
56223,0.72650856
56224,0.7393616
56225,0.7484532
56226,0.72650856
56227,0.72650856
56228,0.7839516
56229,0.72650856
56230,0.7393616
56231,0.7079168
56232,0.7589765
56233,0.72650856
56234,0.7589765
56235,0.7666213
56236,0.7393616
56237,0.7393616
56238,0.72650856
56239,0.72650856
56240,0.72650856
56241,0.723527
56242,0.7589765
56243,0.7839516
56244,0.7589765
56245,0.7079168
56246,0.6938534
56247,0.72650856
56248,0.72650856
56249,0.6938534
56250,0.7484532
56251,0.7589765
56252,0.72650856
56253,0.7589765
56254,0.7589765
56255,0.72650856
56256,0.7393616
56257,0.72650856
56258,0.72650856
56259,0.72650856
56260,0.7589765
56261,0.7589765
56262,0.72650856
56263,0.72650856
56264,0.7079168
56265,0.7919255
56266,0.7589765
56267,0.72650856
56268,0.72650856
56269,0.7839516
56270,0.72650856
56271,0.7079168
56272,0.73991024
56273,0.72650856
56274,0.7393616
56275,0.6938534
56276,0.7589765
56277,0.7839516
56278,0.72650856
56279,0.7589765
56280,0.7589765
56281,0.7839516
56282,0.7393616
56283,0.72650856
56284,0.72650856
56285,0.7393616
56286,0.7393616
56287,0.73674446
56288,0.72650856
56289,0.72650856
56290,0.73674446
56291,0.72650856
56292,0.7393616
56293,0.72650856
56294,0.7839516
56295,0.72650856
56296,0.7393616
56297,0.73991024
56298,0.72650856
56299,0.7589765
56300,0.7589765
56301,0.72650856
56302,0.72650856
56303,0.7079168
56304,0.72650856
56305,0.723527
56306,0.7589765
56307,0.7919255
56308,0.7079168
56309,0.72650856
56310,0.72650856
56311,0.7589765
56312,0.72650856
56313,0.72650856
56314,0.72650856
56315,0.72650856
56316,0.72650856
56317,0.7484532
56318,0.7393616
56319,0.7079168
56320,0.73991024
56321,0.7839516
56322,0.7329715
56323,0.72650856
56324,0.72650856
56325,0.72650856
56326,0.72650856
56327,0.7589765
56328,0.72650856
56329,0.72650856
56330,0.72650856
56331,0.72650856
56332,0.6938534
56333,0.7589765
56334,0.7393616
56335,0.7589765
56336,0.72650856
56337,0.72650856
56338,0.72650856
56339,0.72650856
56340,0.7589765
56341,0.72650856
56342,0.72650856
56343,0.72650856
56344,0.72650856
56345,0.72650856
56346,0.72650856
56347,0.7589765
56348,0.7484532
56349,0.7589765
56350,0.72650856
56351,0.7839516
56352,0.7484532
56353,0.72650856
56354,0.7079168
56355,0.73674446
56356,0.7589765
56357,0.7589765
56358,0.7079168
56359,0.72650856
56360,0.72650856
56361,0.7589765
56362,0.7393616
56363,0.7839516
56364,0.72650856
56365,0.7079168
56366,0.7079168
56367,0.72650856
56368,0.7393616
56369,0.7589765
56370,0.7589765
56371,0.72650856
56372,0.7393616
56373,0.7079168
56374,0.72650856
56375,0.7589765
56376,0.7393616
56377,0.72650856
56378,0.72650856
56379,0.73674446
56380,0.7919255
56381,0.7839516
56382,0.72650856
56383,0.72650856
56384,0.7079168
56385,0.7079168
56386,0.72650856
56387,0.7079168
56388,0.7393616
56389,0.7589765
56390,0.72650856
56391,0.72650856
56392,0.7079168
56393,0.72650856
56394,0.7393616
56395,0.7393616
56396,0.72650856
56397,0.7393616
56398,0.7393616
56399,0.72650856
56400,0.73674446
56401,0.7589765
56402,0.72650856
56403,0.72650856
56404,0.72650856
56405,0.72650856
56406,0.72650856
56407,0.7079168
56408,0.7589765
56409,0.7079168
56410,0.73674446
56411,0.7839516
56412,0.72650856
56413,0.7079168
56414,0.72650856
56415,0.7589765
56416,0.72650856
56417,0.7839516
56418,0.72650856
56419,0.7079168
56420,0.79071116
56421,0.7393616
56422,0.7839516
56423,0.7589765
56424,0.72650856
56425,0.7589765
56426,0.7589765
56427,0.72650856
56428,0.72650856
56429,0.6938534
56430,0.7666213
56431,0.72650856
56432,0.7393616
56433,0.72650856
56434,0.72650856
56435,0.7393616
56436,0.72650856
56437,0.7589765
56438,0.7393616
56439,0.72650856
56440,0.72650856
56441,0.7589765
56442,0.72650856
56443,0.72650856
56444,0.72650856
56445,0.72650856
56446,0.7079168
56447,0.72650856
56448,0.72650856
56449,0.7839516
56450,0.7079168
56451,0.7393616
56452,0.7839516
56453,0.72650856
56454,0.72650856
56455,0.72650856
56456,0.73746353
56457,0.72650856
56458,0.7079168
56459,0.7839516
56460,0.7393616
56461,0.72650856
56462,0.72650856
56463,0.7079168
56464,0.72650856
56465,0.7839516
56466,0.7589765
56467,0.72650856
56468,0.72650856
56469,0.72650856
56470,0.7589765
56471,0.7393616
56472,0.72650856
56473,0.72650856
56474,0.7839516
56475,0.72650856
56476,0.7589765
56477,0.7393616
56478,0.72650856
56479,0.72650856
56480,0.72650856
56481,0.7589765
56482,0.72650856
56483,0.7589765
56484,0.72650856
56485,0.7839516
56486,0.7393616
56487,0.7589765
56488,0.72650856
56489,0.7589765
56490,0.7393616
56491,0.7079168
56492,0.6938534
56493,0.72650856
56494,0.7839516
56495,0.72650856
56496,0.7589765
56497,0.72650856
56498,0.7839516
56499,0.72650856
56500,0.6938534
56501,0.7393616
56502,0.72650856
56503,0.7484532
56504,0.72650856
56505,0.72650856
56506,0.72650856
56507,0.7393616
56508,0.6938534
56509,0.72650856
56510,0.72650856
56511,0.72650856
56512,0.72650856
56513,0.72650856
56514,0.7079168
56515,0.73991024
56516,0.72650856
56517,0.7484532
56518,0.73991024
56519,0.7589765
56520,0.7589765
56521,0.7589765
56522,0.72650856
56523,0.72650856
56524,0.72650856
56525,0.72650856
56526,0.72650856
56527,0.72650856
56528,0.7589765
56529,0.73991024
56530,0.7589765
56531,0.72650856
56532,0.72650856
56533,0.72650856
56534,0.7589765
56535,0.7079168
56536,0.72650856
56537,0.7589765
56538,0.72650856
56539,0.7589765
56540,0.7079168
56541,0.7079168
56542,0.7589765
56543,0.72650856
56544,0.72650856
56545,0.72650856
56546,0.72650856
56547,0.72650856
56548,0.7589765
56549,0.72650856
56550,0.7589765
56551,0.72650856
56552,0.72650856
56553,0.7919255
56554,0.7589765
56555,0.72650856
56556,0.72650856
56557,0.72650856
56558,0.7589765
56559,0.72650856
56560,0.72650856
56561,0.72650856
56562,0.72650856
56563,0.7589765
56564,0.72650856
56565,0.6938534
56566,0.7666213
56567,0.72650856
56568,0.7589765
56569,0.72650856
56570,0.7666213
56571,0.7589765
56572,0.7589765
56573,0.6938534
56574,0.7589765
56575,0.7589765
56576,0.7589765
56577,0.72650856
56578,0.72650856
56579,0.7393616
56580,0.7393616
56581,0.7393616
56582,0.72650856
56583,0.7079168
56584,0.72650856
56585,0.7919255
56586,0.7079168
56587,0.7839516
56588,0.72650856
56589,0.73674446
56590,0.72650856
56591,0.7393616
56592,0.7589765
56593,0.7839516
56594,0.72650856
56595,0.72650856
56596,0.72650856
56597,0.7393616
56598,0.72650856
56599,0.72650856
56600,0.72650856
56601,0.7079168
56602,0.7839516
56603,0.72650856
56604,0.7589765
56605,0.7589765
56606,0.7393616
56607,0.7393616
56608,0.7589765
56609,0.7079168
56610,0.7393616
56611,0.72650856
56612,0.73991024
56613,0.73991024
56614,0.72650856
56615,0.72650856
56616,0.7589765
56617,0.72650856
56618,0.7079168
56619,0.72650856
56620,0.7919255
56621,0.7079168
56622,0.72650856
56623,0.72650856
56624,0.72650856
56625,0.72650856
56626,0.72650856
56627,0.72650856
56628,0.73674446
56629,0.7393616
56630,0.7393616
56631,0.72650856
56632,0.72650856
56633,0.7393616
56634,0.7839516
56635,0.72650856
56636,0.7488898
56637,0.7919255
56638,0.72650856
56639,0.72650856
56640,0.72650856
56641,0.72650856
56642,0.7079168
56643,0.7589765
56644,0.723527
56645,0.7589765
56646,0.7589765
56647,0.72650856
56648,0.72650856
56649,0.72650856
56650,0.7079168
56651,0.73674446
56652,0.72650856
56653,0.72650856
56654,0.7079168
56655,0.72650856
56656,0.72650856
56657,0.73991024
56658,0.72650856
56659,0.72650856
56660,0.72650856
56661,0.7329715
56662,0.72650856
56663,0.7589765
56664,0.72650856
56665,0.7839516
56666,0.72650856
56667,0.72650856
56668,0.7589765
56669,0.7393616
56670,0.7079168
56671,0.72650856
56672,0.72650856
56673,0.73991024
56674,0.72650856
56675,0.72650856
56676,0.72650856
56677,0.72650856
56678,0.7589765
56679,0.7079168
56680,0.7589765
56681,0.7393616
56682,0.7393616
56683,0.72650856
56684,0.72650856
56685,0.7079168
56686,0.7589765
56687,0.7589765
56688,0.72650856
56689,0.72650856
56690,0.72650856
56691,0.7393616
56692,0.72650856
56693,0.7589765
56694,0.74685293
56695,0.7488898
56696,0.7589765
56697,0.72650856
56698,0.6938534
56699,0.6938534
56700,0.72650856
56701,0.72650856
56702,0.7393616
56703,0.72650856
56704,0.72650856
56705,0.7589765
56706,0.72650856
56707,0.72650856
56708,0.7589765
56709,0.7589765
56710,0.72650856
56711,0.7393616
56712,0.72650856
56713,0.72650856
56714,0.7393616
56715,0.7839516
56716,0.72650856
56717,0.72650856
56718,0.7589765
56719,0.7079168
56720,0.7589765
56721,0.7589765
56722,0.7079168
56723,0.7393616
56724,0.7919255
56725,0.6938534
56726,0.7079168
56727,0.72650856
56728,0.7079168
56729,0.73674446
56730,0.72650856
56731,0.72650856
56732,0.7589765
56733,0.7589765
56734,0.72650856
56735,0.7079168
56736,0.7079168
56737,0.72650856
56738,0.7393616
56739,0.72650856
56740,0.72650856
56741,0.72650856
56742,0.7393616
56743,0.7079168
56744,0.72650856
56745,0.72650856
56746,0.72650856
56747,0.7589765
56748,0.7079168
56749,0.7393616
56750,0.72650856
56751,0.72650856
56752,0.72650856
56753,0.7589765
56754,0.7589765
56755,0.72650856
56756,0.72650856
56757,0.7589765
56758,0.7393616
56759,0.73991024
56760,0.7589765
56761,0.72650856
56762,0.73674446
56763,0.72650856
56764,0.72650856
56765,0.72650856
56766,0.7393616
56767,0.72650856
56768,0.7393616
56769,0.72650856
56770,0.72650856
56771,0.7589765
56772,0.7589765
56773,0.72650856
56774,0.72650856
56775,0.7079168
56776,0.7589765
56777,0.72650856
56778,0.7079168
56779,0.7589765
56780,0.72650856
56781,0.7079168
56782,0.72650856
56783,0.6938534
56784,0.72650856
56785,0.72650856
56786,0.72650856
56787,0.72650856
56788,0.7589765
56789,0.7079168
56790,0.7484532
56791,0.7589765
56792,0.7589765
56793,0.72650856
56794,0.7589765
56795,0.7589765
56796,0.7079168
56797,0.7484532
56798,0.6938534
56799,0.7393616
56800,0.73991024
56801,0.7079168
56802,0.7589765
56803,0.72650856
56804,0.7079168
56805,0.73991024
56806,0.7839516
56807,0.72650856
56808,0.7589765
56809,0.7589765
56810,0.72650856
56811,0.6938534
56812,0.7919255
56813,0.72650856
56814,0.73674446
56815,0.7079168
56816,0.6938534
56817,0.7079168
56818,0.72650856
56819,0.7393616
56820,0.7484532
56821,0.7919255
56822,0.73674446
56823,0.7839516
56824,0.7589765
56825,0.72650856
56826,0.7393616
56827,0.7589765
56828,0.7589765
56829,0.72650856
56830,0.73674446
56831,0.72650856
56832,0.7589765
56833,0.72650856
56834,0.7589765
56835,0.7839516
56836,0.7589765
56837,0.7589765
56838,0.7079168
56839,0.72650856
56840,0.72650856
56841,0.73674446
56842,0.7589765
56843,0.72650856
56844,0.7589765
56845,0.72650856
56846,0.7589765
56847,0.72650856
56848,0.7393616
56849,0.7393616
56850,0.72650856
56851,0.72650856
56852,0.72650856
56853,0.7589765
56854,0.7393616
56855,0.74589604
56856,0.7589765
56857,0.7589765
56858,0.72650856
56859,0.7589765
56860,0.7079168
56861,0.72650856
56862,0.72650856
56863,0.7329715
56864,0.7853242
56865,0.7589765
56866,0.7589765
56867,0.72650856
56868,0.7589765
56869,0.72650856
56870,0.72650856
56871,0.7589765
56872,0.72650856
56873,0.72650856
56874,0.7079168
56875,0.7079168
56876,0.72650856
56877,0.72650856
56878,0.7393616
56879,0.73991024
56880,0.7079168
56881,0.7589765
56882,0.7589765
56883,0.72650856
56884,0.7589765
56885,0.72650856
56886,0.72650856
56887,0.72650856
56888,0.7079168
56889,0.7589765
56890,0.7393616
56891,0.72650856
56892,0.72650856
56893,0.7839516
56894,0.7393616
56895,0.7393616
56896,0.74589604
56897,0.72650856
56898,0.72650856
56899,0.7393616
56900,0.7919255
56901,0.72650856
56902,0.7393616
56903,0.7589765
56904,0.7079168
56905,0.72650856
56906,0.7839516
56907,0.72650856
56908,0.7839516
56909,0.72650856
56910,0.72650856
56911,0.72650856
56912,0.7393616
56913,0.7079168
56914,0.7589765
56915,0.7589765
56916,0.7839516
56917,0.72650856
56918,0.72650856
56919,0.72650856
56920,0.72650856
56921,0.7589765
56922,0.72650856
56923,0.7079168
56924,0.7589765
56925,0.72650856
56926,0.7589765
56927,0.7666213
56928,0.7079168
56929,0.7839516
56930,0.72650856
56931,0.72650856
56932,0.77505136
56933,0.72650856
56934,0.7079168
56935,0.7589765
56936,0.7589765
56937,0.72650856
56938,0.72650856
56939,0.7589765
56940,0.72650856
56941,0.72650856
56942,0.72650856
56943,0.72650856
56944,0.7589765
56945,0.7589765
56946,0.72650856
56947,0.72650856
56948,0.7589765
56949,0.72650856
56950,0.72650856
56951,0.72650856
56952,0.7589765
56953,0.7079168
56954,0.72650856
56955,0.72650856
56956,0.72650856
56957,0.72650856
56958,0.72650856
56959,0.73674446
56960,0.7079168
56961,0.72650856
56962,0.7484532
56963,0.72650856
56964,0.72650856
56965,0.72650856
56966,0.73674446
56967,0.72650856
56968,0.7589765
56969,0.72650856
56970,0.72650856
56971,0.72650856
56972,0.72650856
56973,0.7919255
56974,0.7589765
56975,0.72650856
56976,0.7393616
56977,0.72650856
56978,0.72650856
56979,0.72650856
56980,0.7393616
56981,0.7393616
56982,0.7484532
56983,0.72650856
56984,0.72650856
56985,0.72650856
56986,0.72650856
56987,0.72650856
56988,0.7393616
56989,0.72650856
56990,0.7589765
56991,0.72650856
56992,0.7484532
56993,0.7393616
56994,0.7589765
56995,0.7079168
56996,0.7589765
56997,0.72650856
56998,0.7589765
56999,0.7589765
57000,0.72650856
57001,0.72650856
57002,0.72650856
57003,0.7589765
57004,0.72650856
57005,0.7589765
57006,0.72650856
57007,0.7393616
57008,0.7079168
57009,0.7589765
57010,0.72650856
57011,0.73674446
57012,0.72650856
57013,0.72650856
57014,0.7079168
57015,0.72650856
57016,0.7079168
57017,0.7839516
57018,0.72650856
57019,0.7079168
57020,0.7589765
57021,0.7839516
57022,0.7589765
57023,0.7393616
57024,0.7393616
57025,0.7484532
57026,0.6938534
57027,0.72650856
57028,0.72650856
57029,0.7839516
57030,0.72650856
57031,0.72650856
57032,0.72650856
57033,0.6938534
57034,0.72650856
57035,0.72650856
57036,0.73674446
57037,0.7393616
57038,0.7839516
57039,0.7589765
57040,0.7079168
57041,0.7079168
57042,0.72650856
57043,0.7589765
57044,0.7589765
57045,0.7839516
57046,0.7484532
57047,0.72650856
57048,0.72650856
57049,0.72650856
57050,0.72650856
57051,0.73991024
57052,0.7079168
57053,0.72650856
57054,0.72650856
57055,0.7079168
57056,0.72650856
57057,0.7589765
57058,0.7589765
57059,0.72650856
57060,0.7919255
57061,0.72650856
57062,0.72650856
57063,0.7393616
57064,0.72650856
57065,0.72650856
57066,0.7589765
57067,0.72650856
57068,0.7589765
57069,0.7589765
57070,0.7393616
57071,0.7589765
57072,0.7589765
57073,0.72650856
57074,0.72650856
57075,0.72650856
57076,0.7839516
57077,0.72650856
57078,0.72650856
57079,0.72650856
57080,0.72650856
57081,0.72650856
57082,0.7393616
57083,0.7393616
57084,0.7589765
57085,0.7589765
57086,0.7589765
57087,0.7589765
57088,0.72650856
57089,0.7589765
57090,0.72650856
57091,0.7393616
57092,0.7589765
57093,0.7589765
57094,0.72650856
57095,0.72650856
57096,0.7589765
57097,0.72650856
57098,0.72650856
57099,0.7919255
57100,0.72650856
57101,0.72650856
57102,0.72650856
57103,0.7079168
57104,0.72650856
57105,0.7589765
57106,0.7079168
57107,0.7589765
57108,0.72650856
57109,0.72650856
57110,0.7839516
57111,0.72650856
57112,0.73674446
57113,0.7393616
57114,0.72650856
57115,0.7589765
57116,0.72650856
57117,0.7839516
57118,0.7839516
57119,0.7393616
57120,0.7589765
57121,0.7079168
57122,0.7484532
57123,0.73674446
57124,0.72650856
57125,0.72650856
57126,0.7393616
57127,0.72650856
57128,0.7589765
57129,0.7079168
57130,0.72650856
57131,0.72650856
57132,0.7079168
57133,0.72650856
57134,0.72650856
57135,0.72650856
57136,0.72650856
57137,0.7079168
57138,0.7484532
57139,0.72650856
57140,0.6938534
57141,0.72650856
57142,0.6938534
57143,0.72650856
57144,0.72650856
57145,0.72650856
57146,0.7589765
57147,0.72650856
57148,0.7393616
57149,0.7079168
57150,0.72650856
57151,0.72650856
57152,0.72650856
57153,0.72650856
57154,0.6938534
57155,0.7393616
57156,0.72650856
57157,0.7393616
57158,0.72650856
57159,0.7589765
57160,0.72650856
57161,0.72650856
57162,0.7079168
57163,0.72650856
57164,0.72650856
57165,0.7079168
57166,0.7589765
57167,0.72650856
57168,0.72650856
57169,0.72650856
57170,0.7589765
57171,0.72650856
57172,0.7079168
57173,0.7589765
57174,0.72650856
57175,0.7393616
57176,0.72650856
57177,0.7079168
57178,0.73991024
57179,0.72650856
57180,0.7393616
57181,0.7079168
57182,0.6938534
57183,0.7589765
57184,0.72650856
57185,0.72650856
57186,0.72650856
57187,0.72650856
57188,0.7666213
57189,0.7393616
57190,0.72650856
57191,0.7393616
57192,0.7484532
57193,0.72650856
57194,0.7393616
57195,0.72650856
57196,0.72650856
57197,0.7484532
57198,0.74589604
57199,0.7589765
57200,0.72650856
57201,0.72650856
57202,0.74589604
57203,0.7484532
57204,0.73991024
57205,0.7079168
57206,0.7589765
57207,0.7589765
57208,0.7589765
57209,0.72650856
57210,0.72650856
57211,0.72650856
57212,0.7079168
57213,0.7589765
57214,0.72650856
57215,0.72650856
57216,0.7839516
57217,0.7393616
57218,0.72650856
57219,0.72650856
57220,0.7589765
57221,0.6938534
57222,0.7589765
57223,0.72650856
57224,0.72650856
57225,0.7393616
57226,0.7079168
57227,0.73991024
57228,0.73991024
57229,0.6938534
57230,0.7589765
57231,0.72650856
57232,0.7484532
57233,0.7589765
57234,0.72650856
57235,0.7079168
57236,0.72650856
57237,0.6938534
57238,0.72650856
57239,0.7079168
57240,0.72650856
57241,0.7589765
57242,0.73674446
57243,0.7839516
57244,0.72650856
57245,0.7079168
57246,0.72650856
57247,0.7079168
57248,0.73991024
57249,0.72650856
57250,0.72650856
57251,0.72650856
57252,0.7589765
57253,0.7079168
57254,0.72650856
57255,0.7589765
57256,0.72650856
57257,0.7484532
57258,0.72650856
57259,0.79056996
57260,0.72650856
57261,0.7079168
57262,0.73674446
57263,0.72650856
57264,0.72650856
57265,0.72650856
57266,0.72650856
57267,0.72650856
57268,0.6938534
57269,0.7079168
57270,0.72650856
57271,0.7589765
57272,0.73674446
57273,0.7839516
57274,0.72650856
57275,0.72650856
57276,0.72650856
57277,0.72650856
57278,0.72650856
57279,0.7589765
57280,0.7079168
57281,0.72650856
57282,0.72650856
57283,0.7589765
57284,0.7393616
57285,0.7079168
57286,0.72650856
57287,0.7393616
57288,0.7589765
57289,0.72650856
57290,0.7589765
57291,0.72650856
57292,0.72650856
57293,0.7589765
57294,0.7393616
57295,0.7079168
57296,0.72650856
57297,0.72650856
57298,0.7079168
57299,0.7666213
57300,0.72650856
57301,0.72650856
57302,0.7919255
57303,0.72650856
57304,0.72650856
57305,0.6938534
57306,0.7589765
57307,0.72650856
57308,0.72650856
57309,0.7839516
57310,0.7393616
57311,0.72650856
57312,0.72650856
57313,0.7079168
57314,0.72650856
57315,0.7079168
57316,0.72650856
57317,0.72650856
57318,0.7589765
57319,0.7919255
57320,0.72650856
57321,0.7393616
57322,0.7589765
57323,0.7484532
57324,0.72650856
57325,0.72650856
57326,0.72650856
57327,0.7079168
57328,0.72650856
57329,0.7393616
57330,0.7393616
57331,0.7393616
57332,0.72650856
57333,0.7393616
57334,0.72650856
57335,0.72650856
57336,0.72650856
57337,0.7589765
57338,0.7484532
57339,0.72650856
57340,0.72650856
57341,0.7079168
57342,0.73991024
57343,0.7589765
57344,0.7919255
57345,0.7589765
57346,0.72650856
57347,0.73674446
57348,0.7589765
57349,0.72650856
57350,0.7919255
57351,0.7079168
57352,0.73991024
57353,0.7393616
57354,0.72650856
57355,0.7393616
57356,0.7839516
57357,0.72650856
57358,0.7393616
57359,0.7079168
57360,0.72650856
57361,0.73991024
57362,0.6938534
57363,0.7079168
57364,0.7079168
57365,0.7666213
57366,0.72650856
57367,0.72650856
57368,0.72650856
57369,0.72650856
57370,0.73674446
57371,0.7393616
57372,0.7484532
57373,0.7589765
57374,0.72650856
57375,0.72650856
57376,0.7589765
57377,0.72650856
57378,0.72650856
57379,0.7589765
57380,0.7839516
57381,0.72650856
57382,0.72650856
57383,0.72650856
57384,0.7589765
57385,0.72650856
57386,0.7589765
57387,0.72650856
57388,0.73991024
57389,0.72650856
57390,0.7079168
57391,0.72650856
57392,0.6938534
57393,0.73674446
57394,0.7393616
57395,0.7589765
57396,0.7079168
57397,0.72650856
57398,0.7589765
57399,0.7589765
57400,0.72650856
57401,0.7589765
57402,0.7393616
57403,0.7079168
57404,0.72650856
57405,0.7589765
57406,0.72650856
57407,0.7589765
57408,0.7589765
57409,0.6938534
57410,0.73674446
57411,0.7589765
57412,0.72650856
57413,0.73674446
57414,0.7839516
57415,0.73991024
57416,0.7589765
57417,0.72650856
57418,0.72650856
57419,0.7589765
57420,0.7589765
57421,0.7589765
57422,0.72650856
57423,0.7589765
57424,0.7589765
57425,0.72650856
57426,0.7393616
57427,0.7589765
57428,0.7393616
57429,0.73674446
57430,0.7484532
57431,0.72650856
57432,0.72650856
57433,0.7839516
57434,0.7079168
57435,0.7589765
57436,0.72650856
57437,0.73674446
57438,0.72650856
57439,0.72650856
57440,0.7393616
57441,0.7393616
57442,0.72650856
57443,0.7589765
57444,0.72650856
57445,0.6938534
57446,0.72650856
57447,0.72650856
57448,0.72650856
57449,0.72650856
57450,0.7393616
57451,0.7589765
57452,0.72650856
57453,0.72650856
57454,0.72650856
57455,0.72650856
57456,0.72650856
57457,0.7589765
57458,0.73991024
57459,0.7589765
57460,0.72650856
57461,0.7079168
57462,0.7589765
57463,0.72650856
57464,0.72650856
57465,0.7484532
57466,0.72650856
57467,0.72650856
57468,0.7393616
57469,0.72650856
